"ST","lat","lon","year","month","TMEAN","RAIN"
27,14.96434,-91.99718,2017,7,23.2859543010753,555.5
27,14.96434,-91.99718,2017,8,23.2673387096774,650.5
27,14.96434,-91.99718,2017,9,23.1104166666667,983.4
27,14.96434,-91.99718,2017,10,23.0897177419355,727.7
27,14.96434,-91.99718,2017,11,23.1740972222222,160.6
27,14.96434,-91.99718,2017,12,22.6325581395349,0.4
27,14.96434,-91.99718,2018,1,22.2303091397849,100.3
27,14.96434,-91.99718,2018,2,24.3944444444444,0
27,14.96434,-91.99718,2018,3,23.5118596491228,70.8
27,14.96434,-91.99718,2018,4,23.2292564280751,488.5
27,14.96434,-91.99718,2018,5,23.6041022192334,764.7
27,14.96434,-91.99718,2018,6,23.0429464906185,564.4
27,14.96434,-91.99718,2018,7,23.6281102891728,129.2
27,14.96434,-91.99718,2018,8,23.271553463349,285
27,14.96434,-91.99718,2018,9,23.0646977067408,681.5
27,14.96434,-91.99718,2018,10,22.6631472763954,630.8
27,14.96434,-91.99718,2018,11,23.4966643502432,306.3
27,14.96434,-91.99718,2018,12,22.5293090909091,211.1
27,14.96434,-91.99718,2019,1,22.627168796234,60
27,14.96434,-91.99718,2019,2,23.0447885196375,94.7
27,14.96434,-91.99718,2019,3,23.4970467032967,36.4
27,14.96434,-91.99718,2019,4,24.1139680333565,215.8
27,14.96434,-91.99718,2019,5,23.907061197041,628.6
27,14.96434,-91.99718,2019,6,23.7795691452398,755.1
27,14.96434,-91.99718,2019,7,23.5351042367182,390.9
27,14.96434,-91.99718,2019,8,23.4278412911903,575.4
27,14.96434,-91.99718,2019,9,23.1168867268937,553.7
27,14.96434,-91.99718,2019,10,22.740753194351,819.5
27,14.96434,-91.99718,2019,11,23.684086170952,236.2
27,14.96434,-91.99718,2019,12,23.2859448554136,83.8
27,14.96434,-91.99718,2020,1,23.0147276395427,110
28,15.00725,-92.08429,2011,11,22.2709836065574,158.9
28,15.00725,-92.08429,2011,12,22.0906586021505,75.4
28,15.00725,-92.08429,2012,1,21.9764112903226,84.7
28,15.00725,-92.08429,2012,2,22.0385057471264,236.9
28,15.00725,-92.08429,2012,3,22.3987231182796,100
28,15.00725,-92.08429,2012,4,22.7488194444444,496
28,15.00725,-92.08429,2012,5,22.5208333333333,881
28,15.00725,-92.08429,2012,6,21.9915972222222,987.8
28,15.00725,-92.08429,2012,7,22.7843308675185,379.9
28,15.00725,-92.08429,2012,8,21.9674059139785,988.6
28,15.00725,-92.08429,2012,9,21.9194664744052,925.9
28,15.00725,-92.08429,2012,10,21.6477591973244,1303.2
28,15.00725,-92.08429,2012,11,21.9102216748768,194.4
28,15.00725,-92.08429,2012,12,22.2370486111111,222.2
28,15.00725,-92.08429,2013,1,22.2232862903226,32.2
28,15.00725,-92.08429,2013,2,22.0947268408551,2
28,15.00725,-92.08429,2013,3,23.1022095035272,32.1
28,15.00725,-92.08429,2013,4,22.9655585555181,347.4
28,15.00725,-92.08429,2013,5,22.4385864695341,512.9
28,15.00725,-92.08429,2013,6,21.6384199864956,743.2
28,15.00725,-92.08429,2013,7,22.1512022073315,796.9
28,15.00725,-92.08429,2013,8,21.8659274193548,699.3
28,15.00725,-92.08429,2013,9,21.3188487188487,867
28,15.00725,-92.08429,2013,10,21.7313223430375,871.7
28,15.00725,-92.08429,2013,11,22.0298888888889,667.2
28,15.00725,-92.08429,2013,12,22.2111927247289,57
28,15.00725,-92.08429,2014,1,21.9934129692833,13.8
28,15.00725,-92.08429,2014,2,22.0630105900151,84.3
28,15.00725,-92.08429,2014,3,22.5657534246575,232.5
28,15.00725,-92.08429,2014,4,23.0032448377581,312.7
28,15.00725,-92.08429,2014,5,22.2906586021505,818.6
28,15.00725,-92.08429,2014,6,22.1425,617.3
28,15.00725,-92.08429,2014,7,23.3066532258065,313.2
28,15.00725,-92.08429,2014,8,22.3926390773406,594.1
28,15.00725,-92.08429,2014,9,21.6303693079957,951.5
28,15.00725,-92.08429,2014,10,21.6185788304959,810.6
28,15.00725,-92.08429,2014,11,22.3554417899128,130.5
28,15.00725,-92.08429,2014,12,22.3885942608064,80.7
28,15.00725,-92.08429,2015,1,22.5990210843373,12.8
28,15.00725,-92.08429,2015,2,22.2569841269841,120.1
28,15.00725,-92.08429,2015,3,22.6414205607477,144.4
28,15.00725,-92.08429,2015,4,23.2540145985401,244.1
28,15.00725,-92.08429,2015,5,23.0896341463415,388.8
28,15.00725,-92.08429,2015,6,23.2452777777778,311.5
28,15.00725,-92.08429,2015,7,22.9423668639053,395.2
28,15.00725,-92.08429,2015,8,23.1495789088246,425.3
28,15.00725,-92.08429,2015,9,22.3041666666667,714.7
28,15.00725,-92.08429,2015,10,22.4076974789916,640.4
28,15.00725,-92.08429,2015,11,22.6695380340396,386
28,15.00725,-92.08429,2015,12,19.6533333333333,0
28,15.00725,-92.08429,2016,1,22.5172379032258,61.8
28,15.00725,-92.08429,2016,2,23.0001436781609,8.6
28,15.00725,-92.08429,2016,3,23.481686827957,64.7
28,15.00725,-92.08429,2016,4,24.1770138888889,193.2
28,15.00725,-92.08429,2016,5,23.5718487394958,427.6
28,15.00725,-92.08429,2016,6,22.3801388888889,637.1
28,15.00725,-92.08429,2016,7,22.8662634408602,349.1
28,15.00725,-92.08429,2016,8,22.7973790322581,789.8
28,15.00725,-92.08429,2016,9,22.1636553161918,830.7
28,15.00725,-92.08429,2016,10,22.341061827957,593.4
28,15.00725,-92.08429,2016,11,22.3131944444444,459.3
28,15.00725,-92.08429,2016,12,22.571270718232,35.7
28,15.00725,-92.08429,2017,1,21.9334677419355,34.9
28,15.00725,-92.08429,2017,2,22.2793898809524,71.3
28,15.00725,-92.08429,2017,3,22.5475134408602,142.3
28,15.00725,-92.08429,2017,4,23.1798882681564,236.4
28,15.00725,-92.08429,2017,5,22.3374327956989,927.6
28,15.00725,-92.08429,2017,6,21.747255038221,847.5
28,15.00725,-92.08429,2017,7,22.4490591397849,614.1
28,15.00725,-92.08429,2017,8,21.501724137931,25.1
28,15.00725,-92.08429,2017,9,21.4602768903088,757.9
28,15.00725,-92.08429,2017,10,21.9373655913978,812.6
28,15.00725,-92.08429,2017,11,22.5902777777778,329.2
28,15.00725,-92.08429,2017,12,22.4076555023923,14.2
28,15.00725,-92.08429,2018,1,22.2605510752688,107.4
28,15.00725,-92.08429,2018,2,22.6931547619048,22.6
28,15.00725,-92.08429,2018,3,23.241935483871,69.4
28,15.00725,-92.08429,2018,4,22.3438888888889,351.6
28,15.00725,-92.08429,2018,5,22.0917283120377,199.1
28,15.00725,-92.08429,2018,6,3.19972202918694,175.1
28,15.00725,-92.08429,2018,7,0,462.3
28,15.00725,-92.08429,2018,9,14.9632936507937,185.1
28,15.00725,-92.08429,2018,10,21.7286036036036,505
28,15.00725,-92.08429,2018,11,22.6042464323007,306.1
28,15.00725,-92.08429,2018,12,21.8034332520042,336.15
28,15.00725,-92.08429,2019,1,21.7469928571429,98.22
28,15.00725,-92.08429,2019,2,21.9875756415167,73.35
28,15.00725,-92.08429,2019,3,22.6116132723112,48.95
28,15.00725,-92.08429,2019,4,23.1007242136064,163.01
28,15.00725,-92.08429,2019,5,22.705235646958,472.7
28,15.00725,-92.08429,2019,6,23.1179881115684,675.5
28,15.00725,-92.08429,2019,7,23.0737979094077,235.9
28,15.00725,-92.08429,2019,8,12.048359706677,892.3
28,15.00725,-92.08429,2019,9,22.1868995633188,741.6
28,15.00725,-92.08429,2019,10,21.4740325077399,704
28,15.00725,-92.08429,2019,11,22.6633205974297,253.8
28,15.00725,-92.08429,2019,12,22.6085991678225,41.9
28,15.00725,-92.08429,2020,1,22.7155339805825,116
3,14.52325,-90.74108,2008,1,15.7019607843137,0
3,14.52325,-90.74108,2008,2,16.8436781609195,3.7
3,14.52325,-90.74108,2008,3,17.8815436241611,2.6
3,14.52325,-90.74108,2008,4,19.1146527777778,14
3,14.52325,-90.74108,2008,5,20.0237231182796,33.2
3,14.52325,-90.74108,2008,6,18.6828472222222,301.4
3,14.52325,-90.74108,2008,7,18.5873015873016,38.8
3,14.52325,-90.74108,2008,8,18.4368,94.9
3,14.52325,-90.74108,2008,9,18.5984027777778,270.1
3,14.52325,-90.74108,2008,10,17.9521161825726,84.9
3,14.52325,-90.74108,2008,11,16.088133240805,0
3,14.52325,-90.74108,2008,12,16.0262096774194,0
3,14.52325,-90.74108,2009,1,15.5622325581395,1.3
3,14.52325,-90.74108,2009,2,17.725,0
3,14.52325,-90.74108,2009,3,16.2257891202149,0.3
3,14.52325,-90.74108,2009,4,18.4640350877193,8.3
3,14.52325,-90.74108,2009,5,19.985814889336,71.1
3,14.52325,-90.74108,2009,6,19.2276388888889,147.4
3,14.52325,-90.74108,2009,7,19.6547043010753,95.2
3,14.52325,-90.74108,2009,8,19.3915867944622,63.8
3,14.52325,-90.74108,2009,9,19.2499079189687,93.7
3,14.52325,-90.74108,2009,10,19.0924438393465,42.9
3,14.52325,-90.74108,2009,11,17.4795072788354,0
3,14.52325,-90.74108,2009,12,16.4357728494624,38.08
3,14.52325,-90.74108,2010,1,16.045127688172,1.1
3,14.52325,-90.74108,2010,2,18.2749255952381,3.8
3,14.52325,-90.74108,2010,3,19.0014112903226,0.6
3,14.52325,-90.74108,2010,4,19.9409513590844,102.7
3,14.52325,-90.74108,2010,5,20.2173270651444,373.5
3,14.52325,-90.74108,2010,6,19.7215972222222,203.1
3,14.52325,-90.74108,2010,7,18.9643384822028,228.1
3,14.52325,-90.74108,2010,8,18.9161962365591,260
3,14.52325,-90.74108,2010,9,18.6658570437196,240.5
3,14.52325,-90.74108,2010,10,17.6380376344086,22.1
3,14.52325,-90.74108,2010,11,16.5875,5.4
3,14.52325,-90.74108,2010,12,14.8735392881128,0.9
3,14.52325,-90.74108,2011,1,16.3532258064516,0.9
3,14.52325,-90.74108,2011,2,16.875818452381,8.8
3,14.52325,-90.74108,2011,3,17.0026209677419,0.9
3,14.52325,-90.74108,2011,4,18.9137665967855,16.4
3,14.52325,-90.74108,2011,5,20.1199596774194,35.6
3,14.52325,-90.74108,2011,6,19.2333333333333,194.1
3,14.52325,-90.74108,2011,7,19.1953691275168,232.17
3,14.52325,-90.74108,2011,8,19.1857258064516,180.77
3,14.52325,-90.74108,2011,9,18.8794729542302,156.85
3,14.52325,-90.74108,2011,10,17.7378091397849,307.04
3,14.52325,-90.74108,2011,12,16.3158064516129,0.25
3,14.52325,-90.74108,2012,1,16.1562147651007,1.51
3,14.52325,-90.74108,2012,3,17.3948790322581,2.01
3,14.52325,-90.74108,2012,4,18.8878318584071,26.15
3,14.52325,-90.74108,2012,5,19.1032171581769,120.6
3,14.52325,-90.74108,2012,6,19.0222850222043,153.5
3,14.52325,-90.74108,2012,7,19.2964045698925,80.6
3,14.52325,-90.74108,2012,8,18.9880449141347,207.9
3,14.52325,-90.74108,2012,9,18.9752248569092,114.3
3,14.52325,-90.74108,2012,10,18.5431337235479,148.4
3,14.52325,-90.74108,2012,11,16.5124357176251,0.2
3,14.52325,-90.74108,2012,12,15.2608587119321,0.8
3,14.52325,-90.74108,2013,1,17.2421370967742,1.4
3,14.52325,-90.74108,2013,2,17.3968102073365,0
3,14.52325,-90.74108,2013,3,17.5686237670268,4.4
3,14.52325,-90.74108,2013,4,19.562924120913,14.3
3,14.52325,-90.74108,2013,5,19.8458634092171,23.6
3,14.52325,-90.74108,2013,6,19.1064039408867,25.3
3,14.52325,-90.74108,2013,7,19.4577336919973,130.5
3,14.52325,-90.74108,2013,8,19.5248540450375,34.4
3,14.52325,-90.74108,2013,9,18.7122222222222,230.9
3,14.52325,-90.74108,2013,10,19.1667741935484,71
3,14.52325,-90.74108,2013,11,18.0528819444444,1.1
3,14.52325,-90.74108,2013,12,17.350436827957,0
3,14.52325,-90.74108,2014,1,16.5651075771749,0.4
3,14.52325,-90.74108,2014,2,16.7269982993197,0.8
3,14.52325,-90.74108,2014,3,18.4330155979203,45.4
3,14.52325,-90.74108,2014,4,19.8470286133529,14.1
3,14.52325,-90.74108,2014,5,20.3720873786408,110.8
3,14.52325,-90.74108,2014,6,19.638040757955,327.6
3,14.52325,-90.74108,2014,7,20.5705523551339,29.9
3,14.52325,-90.74108,2014,8,19.5451824518245,108.5
3,14.52325,-90.74108,2014,9,19.0082612872238,94.9
3,14.52325,-90.74108,2014,10,18.2461622807018,145.6
3,14.52325,-90.74108,2014,11,17.1661654135338,4.1
3,14.52325,-90.74108,2014,12,15.9573480662983,0
3,14.52325,-90.74108,2015,1,16.0393117831074,0
3,14.52325,-90.74108,2015,2,17.0892307692308,1.7
3,14.52325,-90.74108,2015,3,18.3778736759514,0.2
3,14.52325,-90.74108,2015,4,20.1219470538002,0.6
3,14.52325,-90.74108,2015,5,21.1874498797113,24.3
3,14.52325,-90.74108,2015,6,20.4431937172775,34
3,14.52325,-90.74108,2015,7,20.5272268907563,17.8
3,14.52325,-90.74108,2015,8,20.4640793010753,4.9
3,14.52325,-90.74108,2015,9,19.8680076628353,80.1
3,14.52325,-90.74108,2015,10,19.8516598284222,132.9
3,14.52325,-90.74108,2015,11,19.1203084832905,19.8
3,14.52325,-90.74108,2015,12,18.0803091645197,1.1
3,14.52325,-90.74108,2016,1,17.3664397549353,5.5
3,14.52325,-90.74108,2016,2,17.2981681034483,0.2
3,14.52325,-90.74108,2016,3,20.0695900537634,5.2
3,14.52325,-90.74108,2016,4,21.2067277210285,22.5
3,14.52325,-90.74108,2016,5,21.9993522849946,25.7
3,14.52325,-90.74108,2016,6,20.4703269367448,87.3
3,14.52325,-90.74108,2016,7,20.4705146533238,29.3
3,14.52325,-90.74108,2016,8,20.4901549053356,44.1
3,14.52325,-90.74108,2016,9,19.5707428571429,60.1
3,14.52325,-90.74108,2016,10,19.5994619799139,6.7
3,14.52325,-90.74108,2016,11,18.6251734772552,6.9
3,14.52325,-90.74108,2016,12,18.2251680107527,1.5
3,14.52325,-90.74108,2017,1,16.3900504201681,2
3,14.52325,-90.74108,2017,2,18.3848599545799,0.5
3,14.52325,-90.74108,2017,3,18.9050757842792,1.2
3,14.52325,-90.74108,2017,4,20.3499820208558,9.3
3,14.52325,-90.74108,2017,5,21.1249001814882,33.1
3,14.52325,-90.74108,2017,6,19.8881693198263,46.7
3,14.52325,-90.74108,2017,7,20.655092936803,16.6
3,14.52325,-90.74108,2017,8,20.3164738871363,20.4
3,14.52325,-90.74108,2017,9,20.3768251591164,15
3,14.52325,-90.74108,2017,10,19.3283386468296,19
3,14.52325,-90.74108,2017,11,18.1853125,0.4
3,14.52325,-90.74108,2017,12,17.546438172043,0
3,14.52325,-90.74108,2018,1,16.4060988074957,0
3,14.52325,-90.74108,2018,2,18.2868003025719,0
3,14.52325,-90.74108,2018,3,19.6505219206681,0.4
3,14.52325,-90.74108,2018,4,20.1625564432094,2.2
3,14.52325,-90.74108,2018,5,20.9090389784946,17.9
3,14.52325,-90.74108,2018,6,19.673631840796,91.3
3,14.52325,-90.74108,2018,7,20.6546869712352,1.6
3,14.52325,-90.74108,2018,8,20.1074260752688,1.2
3,14.52325,-90.74108,2018,9,19.6878819444444,2.6
3,14.52325,-90.74108,2018,10,19.0356240713224,8.1
3,14.52325,-90.74108,2018,11,18.7222515060241,0.2
3,14.52325,-90.74108,2018,12,17.5761443989579,0.2
3,14.52325,-90.74108,2019,1,17.7609942638623,0
3,14.52325,-90.74108,2019,2,19.0170600414079,0
3,14.52325,-90.74108,2019,3,20.061260827719,0
3,14.52325,-90.74108,2019,4,20.7429535864979,0.4
3,14.52325,-90.74108,2019,5,21.2018151260504,1.2
3,14.52325,-90.74108,2019,6,21.3710566037736,5.1
3,14.52325,-90.74108,2019,7,20.7951187904968,1.1
3,14.52325,-90.74108,2019,8,20.3426886792453,1.3
3,14.52325,-90.74108,2019,9,16.72,0
3,14.52325,-90.74108,2020,1,24.6949562878278,29.1
56,14.61387,-91.13462,2015,11,19.6645015630427,101
56,14.61387,-91.13462,2018,1,19.957259565667,0.75
56,14.61387,-91.13462,2018,2,20.2917342761444,13.95
56,14.61387,-91.13462,2018,3,20.691381512605,21.27
56,14.61387,-91.13462,2018,4,18.2177090301003,15.68
56,14.61387,-91.13462,2018,5,19.4888302521008,268.65
56,14.61387,-91.13462,2018,6,18.9351083591331,13.42
56,14.61387,-91.13462,2018,7,21.4981176470588,45.2
56,14.61387,-91.13462,2018,8,20.2613861386139,65.3
56,14.61387,-91.13462,2018,9,19.0399392558846,204
56,14.61387,-91.13462,2018,10,18.7303213610586,163.7
56,14.61387,-91.13462,2018,11,19.4065153733529,44.1
56,14.61387,-91.13462,2018,12,18.8114919354839,4.4
56,14.61387,-91.13462,2019,1,18.7064363143631,0.7
56,14.61387,-91.13462,2019,2,18.8312647289866,3.5
56,14.61387,-91.13462,2019,3,20.3666810717373,5.7
56,14.61387,-91.13462,2019,4,20.1941848906561,49.4
56,14.61387,-91.13462,2019,5,19.3311197916667,231.6
56,14.61387,-91.13462,2019,6,19.9735166994106,186.1
56,14.61387,-91.13462,2019,7,20.0531277150304,92.6
56,14.61387,-91.13462,2019,8,19.3959713212701,249.6
56,14.61387,-91.13462,2019,9,18.9940462201332,240.5
56,14.61387,-91.13462,2019,10,18.2337399790868,458.5
56,14.61387,-91.13462,2019,11,19.5967468175389,19.4
56,14.61387,-91.13462,2019,12,19.2320230430363,0
56,14.61387,-91.13462,2020,1,19.6010526315789,7.5
56,14.61387,-91.13462,2020,2,19.2289256198347,0.4
69,14.53726,-90.88975,2015,12,19.467082111437,21
69,14.53726,-90.88975,2016,1,18.5657930107527,2.8
69,14.53726,-90.88975,2016,2,18.6431034482759,0.3
69,14.53726,-90.88975,2016,3,19.5844190732035,114.5
69,14.53726,-90.88975,2016,4,20.7593055555556,104
69,14.53726,-90.88975,2016,5,20.0062080536913,9.4
69,14.53726,-90.88975,2016,6,19.9585128561501,205.2
69,14.53726,-90.88975,2016,7,21.0125714285714,12.3
69,14.53726,-90.88975,2016,8,20.7091753343239,161.1
69,14.53726,-90.88975,2016,9,19.9946616541353,247.5
69,14.53726,-90.88975,2016,10,20.4082946013586,43.2
69,14.53726,-90.88975,2016,11,20.0767774343122,10.6
69,14.53726,-90.88975,2016,12,19.7220168067227,9.3
69,14.53726,-90.88975,2017,1,18.4181451612903,5.5
69,14.53726,-90.88975,2017,2,19.0475094339623,12.2
69,14.53726,-90.88975,2017,3,19.9589717046239,45
69,14.53726,-90.88975,2017,4,20.5775886524823,160.1
69,14.53726,-90.88975,2017,5,20.2412147505423,176.4
69,14.53726,-90.88975,2017,6,19.2677215189873,570.5
69,14.53726,-90.88975,2017,7,21.2320564516129,0
69,14.53726,-90.88975,2017,8,20.3363911290323,6.3
69,14.53726,-90.88975,2017,9,19.4033963585434,72.3
69,14.53726,-90.88975,2017,10,19.7349278930707,122.7
69,14.53726,-90.88975,2017,11,19.4139930555556,0
69,14.53726,-90.88975,2017,12,18.9432795698925,0
69,14.53726,-90.88975,2018,1,18.0960287572749,0
69,14.53726,-90.88975,2018,2,19.5251129518072,0.5
69,14.53726,-90.88975,2018,3,20.2886760752688,0.4
69,14.53726,-90.88975,2018,4,19.8261987491313,2.4
69,14.53726,-90.88975,2018,5,19.854872311828,13.1
69,14.53726,-90.88975,2018,6,19.3170138888889,2.8
69,14.53726,-90.88975,2018,7,21.3680107526882,0
69,14.53726,-90.88975,2018,8,20.5439106901218,0
69,14.53726,-90.88975,2018,9,19.7778452200304,50
69,14.53726,-90.88975,2018,10,19.1175,0
69,14.53726,-90.88975,2018,11,19.6136560069144,0
69,14.53726,-90.88975,2018,12,18.2460168067227,0
69,14.53726,-90.88975,2019,1,18.6651764705882,0
69,14.53726,-90.88975,2019,2,18.2683712121212,0
69,14.53726,-90.88975,2019,4,20.3147845062739,0
69,14.53726,-90.88975,2019,5,19.9556974789916,0
69,14.53726,-90.88975,2019,6,20.3672108370962,0
69,14.53726,-90.88975,2019,7,20.9392400806994,0
69,14.53726,-90.88975,2019,8,20.1791932773109,0
69,14.53726,-90.88975,2019,9,19.7101076762765,0
69,14.53726,-90.88975,2019,10,18.628268907563,0
69,14.53726,-90.88975,2019,11,19.7395970823203,0
69,14.53726,-90.88975,2019,12,18.8099426386233,0
71,14.65905,-91.43093,2015,9,74,0
71,14.65905,-91.43093,2016,1,19.9037562604341,40.6
71,14.65905,-91.43093,2016,2,20.8065014367816,1.2
71,14.65905,-91.43093,2016,3,21.1175749318801,65.3
71,14.65905,-91.43093,2016,4,21.6825242718447,97.4
71,14.65905,-91.43093,2016,5,21.8136088709677,393.7
71,14.65905,-91.43093,2016,6,20.6997222222222,469.1
71,14.65905,-91.43093,2016,7,21.3239247311828,140
71,14.65905,-91.43093,2016,8,21.0940188172043,363.1
71,14.65905,-91.43093,2016,9,20.4922916666667,416.6
71,14.65905,-91.43093,2016,10,20.2806787634409,248
71,14.65905,-91.43093,2016,11,20.847619047619,0.7
71,14.65905,-91.43093,2016,12,20.114314516129,6.8
71,14.65905,-91.43093,2017,1,19.2469422043011,14.6
71,14.65905,-91.43093,2017,2,19.9181175595238,44.8
71,14.65905,-91.43093,2017,3,21.0843191196699,0.2
71,14.65905,-91.43093,2017,4,20.9095355383533,197.3
71,14.65905,-91.43093,2017,5,20.9902553763441,582.5
71,14.65905,-91.43093,2017,6,20.2441319444444,788.3
71,14.65905,-91.43093,2017,7,21.0906666666667,29.9
71,14.65905,-91.43093,2017,8,20.6659946236559,427.3
71,14.65905,-91.43093,2017,9,20.3569444444444,718.9
71,14.65905,-91.43093,2017,10,20.1276394247632,432.4
71,14.65905,-91.43093,2017,11,19.8736072698538,54.7
71,14.65905,-91.43093,2018,5,20.5038059952846,2.1
71,14.65905,-91.43093,2018,6,23.453488372093,0.2
71,14.65905,-91.43093,2018,8,20.7541125541126,0.4
71,14.65905,-91.43093,2018,9,20.2597429663077,2.6
71,14.65905,-91.43093,2018,10,20.0050084033613,0.8
71,14.65905,-91.43093,2018,11,20.6257033692254,0
71,14.65905,-91.43093,2018,12,19.3128755364807,0
71,14.65905,-91.43093,2019,3,20.4726783310902,0.8
71,14.65905,-91.43093,2019,4,21.0822855158041,12.4
71,14.65905,-91.43093,2019,5,20.8590924369748,12.8
71,14.65905,-91.43093,2019,6,21.1497038724374,7
71,14.65905,-91.43093,2019,7,21.554240390482,0.2
71,14.65905,-91.43093,2019,8,20.8725714285714,1.3
71,14.65905,-91.43093,2019,9,20.3701979854116,0.2
71,14.65905,-91.43093,2019,10,19.8631741140216,0.2
71,14.65905,-91.43093,2019,11,20.2182697780307,0.2
71,14.65905,-91.43093,2019,12,20.135462184874,0
71,14.65905,-91.43093,2020,1,20.3233427362482,0
76,14.628,-91.2377,2016,7,19.93,85.02
76,14.628,-91.2377,2016,8,19.9368548387097,177.4
76,14.628,-91.2377,2016,9,19.2048992355803,270.06
76,14.628,-91.2377,2016,10,19.1212432795699,55.85
76,14.628,-91.2377,2016,11,18.8023263888889,6.56
76,14.628,-91.2377,2016,12,18.8346505376344,0.75
76,14.628,-91.2377,2017,1,16.6185573770492,23.83
76,14.628,-91.2377,2017,2,17.8865522620905,12.92
76,14.628,-91.2377,2017,3,15.85375,0
76,14.628,-91.2377,2017,4,18.9950625,81.49
76,14.628,-91.2377,2017,5,19.3253830645161,296.53
76,14.628,-91.2377,2017,6,18.5398123697012,677.62
76,14.628,-91.2377,2017,7,19.8525611052072,56.82
76,14.628,-91.2377,2017,8,19.2205447209146,283.37
76,14.628,-91.2377,2017,9,16.8150097847358,109.64
76,14.628,-91.2377,2018,3,18.9188416422287,37.5
76,14.628,-91.2377,2018,4,19.6991660875608,22.8
76,14.628,-91.2377,2018,5,22.6871794871795,5.8
76,14.628,-91.2377,2018,6,17.7777710843373,0
76,14.628,-91.2377,2018,7,20.6009592326139,0
76,14.628,-91.2377,2018,8,19.9155346334902,0
76,14.628,-91.2377,2018,10,18.6756556825824,0
76,14.628,-91.2377,2018,11,18.463523573201,0
76,14.628,-91.2377,2018,12,17.659784801614,0
76,14.628,-91.2377,2019,1,17.7758302583026,0
76,14.628,-91.2377,2019,5,18.295392296719,137.55
76,14.628,-91.2377,2019,6,19.4924335302806,270.28
76,14.628,-91.2377,2019,7,20.0555102040816,28.13
76,14.628,-91.2377,2019,8,18.9379840388619,163.11
76,14.628,-91.2377,2019,9,18.4525214007782,167.98
76,14.628,-91.2377,2019,10,17.9742803160426,94.83
76,14.628,-91.2377,2019,11,19.0370546423812,8.36
76,14.628,-91.2377,2019,12,17.591503630927,0
76,14.628,-91.2377,2020,1,18.4822291021672,4.06
76,14.628,-91.2377,2020,2,17.3016576819407,0.5
78,14.72836,-90.69721,2016,11,14.991091954023,0.9
78,14.72836,-90.69721,2016,12,15.3547043010753,19.4
78,14.72836,-90.69721,2017,1,14.3834702258727,9.3
78,14.72836,-90.69721,2017,2,16.1809404910529,11.7
78,14.72836,-90.69721,2017,3,16.2029237730595,14.7
78,14.72836,-90.69721,2017,4,18.1568165596003,41.8
78,14.72836,-90.69721,2017,5,18.2301879971077,157.8
78,14.72836,-90.69721,2017,6,17.3108021390374,330.4
78,14.72836,-90.69721,2017,7,17.270471281296,188.6
78,14.72836,-90.69721,2017,8,17.3805390269513,196.9
78,14.72836,-90.69721,2017,9,17.4926229508197,189.4
78,14.72836,-90.69721,2017,10,16.3884438142503,129.2
78,14.72836,-90.69721,2017,11,14.8914930555556,3.2
78,14.72836,-90.69721,2017,12,14.1249327956989,27.2
78,14.72836,-90.69721,2018,1,12.9253324241391,7.9
78,14.72836,-90.69721,2018,2,15.1198427555223,9.7
78,14.72836,-90.69721,2018,3,17.200449943757,1.8
78,14.72836,-90.69721,2018,4,17.5848230572784,36.5
78,14.72836,-90.69721,2018,5,17.8941820670773,208
78,14.72836,-90.69721,2018,6,16.7490934944899,238.4
78,14.72836,-90.69721,2018,7,17.477391896493,62
78,14.72836,-90.69721,2018,8,17.2741435268662,93.9
78,14.72836,-90.69721,2018,9,17.2222559817698,137.7
78,14.72836,-90.69721,2018,10,16.4947744360902,152.7
78,14.72836,-90.69721,2018,11,16.07959697733,20.1
78,14.72836,-90.69721,2018,12,16.2771894093686,0.2
78,14.72836,-90.69721,2019,3,16.0175732217573,0.2
78,14.72836,-90.69721,2019,4,17.8206713057716,44.4
78,14.72836,-90.69721,2019,5,18.3241935483871,2.2
78,14.72836,-90.69721,2019,6,18.424499229584,2.1
78,14.72836,-90.69721,2019,7,17.7435025817556,3.6
78,14.72836,-90.69721,2019,8,18.0926430517711,72.3
78,14.72836,-90.69721,2019,9,17.4584956090111,194.3
78,14.72836,-90.69721,2019,10,16.7743252595156,267
78,14.72836,-90.69721,2019,11,15.8831277213353,6
78,14.72836,-90.69721,2019,12,15.2554054054054,1.9
78,14.72836,-90.69721,2020,1,17.9883333333333,4.6
8,14.48467,-90.44667,2008,9,17.9078846153846,253.1
8,14.48467,-90.44667,2008,10,16.9188172043011,53.1
8,14.48467,-90.44667,2008,11,15.0415277777778,9.5
8,14.48467,-90.44667,2008,12,15.729079919409,1.3
8,14.48467,-90.44667,2009,1,16.286218487395,0
8,14.48467,-90.44667,2009,2,16.1000973709834,0.3
8,14.48467,-90.44667,2009,3,15.9763440860215,0
8,14.48467,-90.44667,2009,4,18.2278859527121,22
8,14.48467,-90.44667,2009,5,17.9416856492027,246.1
8,14.48467,-90.44667,2009,6,18.3189905902481,176.5
8,14.48467,-90.44667,2009,7,18.8055107526882,116.2
8,14.48467,-90.44667,2009,8,18.5778199052133,99.7
8,14.48467,-90.44667,2009,9,18.3355555555556,210.8
8,14.48467,-90.44667,2009,10,18.2,103.8
8,14.48467,-90.44667,2009,11,16.8470637583893,21.9
8,14.48467,-90.44667,2009,12,16.6473051075269,27.41
8,14.48467,-90.44667,2010,1,15.4688247145735,1.26
