"ST","lat","lon","year","month","TMIN","TMAX","RAIN"
"88047",9.736667,-84.00056,2011,12,12.018064516129,19.6325806451613,71.2
"88047",9.736667,-84.00056,2012,1,10.5941935483871,20.2822580645161,14.8
"88047",9.736667,-84.00056,2012,2,10.7972413793103,21.7024137931034,23.9
"88047",9.736667,-84.00056,2012,3,11.4,22.4135483870968,14.3
"88047",9.736667,-84.00056,2012,4,12.85,23.5693333333333,128
"88047",9.736667,-84.00056,2012,5,13.8412903225806,24.1158064516129,121.4
"88047",9.736667,-84.00056,2012,6,13.4886666666667,22.986,163.7
"88047",9.736667,-84.00056,2012,7,13.0448387096774,21.9125806451613,146.5
"88047",9.736667,-84.00056,2012,8,13.1454838709677,23.5258064516129,193.9
"88047",9.736667,-84.00056,2012,9,12.8223333333333,22.7186666666667,263.9
"88047",9.736667,-84.00056,2012,10,13.126,22.1486666666667,286.4
"88047",9.736667,-84.00056,2012,11,12.7243333333333,20.0216666666667,92.5
"88047",9.736667,-84.00056,2012,12,12.2096774193548,20.3935483870968,28.9
"88047",9.736667,-84.00056,2013,1,11.4632258064516,20.8954838709677,9
"88047",9.736667,-84.00056,2013,2,11.2135714285714,22.6421428571429,5.9
"88047",9.736667,-84.00056,2013,3,12.4177419354839,23.4109677419355,10.6
"88047",9.736667,-84.00056,2013,4,12.93,24.896,45.9
"88047",9.736667,-84.00056,2013,5,13.24,23.8567741935484,99.6
"88047",9.736667,-84.00056,2013,9,13.6943333333333,22.719,127
"88047",9.736667,-84.00056,2013,10,13.1203225806452,21.7474193548387,478.3
"88047",9.736667,-84.00056,2013,11,12.7303333333333,21.6836666666667,108.9
"88047",9.736667,-84.00056,2013,12,10.86,18.255,3.3
"88047",9.736667,-84.00056,2014,1,11.1428571428571,21.3157142857143,3
"88047",9.736667,-84.00056,2014,2,10.7753571428571,22.8271428571429,2.9
"88047",9.736667,-84.00056,2014,3,11.5006451612903,24.5012903225806,0.9
"88047",9.736667,-84.00056,2014,4,12.846,24.1933333333333,17.2
"88047",9.736667,-84.00056,2014,5,13.2303225806452,24.6338709677419,171.2
"88047",9.736667,-84.00056,2014,6,13.8263333333333,23.4413333333333,249.8
"88047",9.736667,-84.00056,2014,7,13.67,22.3377419354839,79.6
"88047",9.736667,-84.00056,2014,8,13.0822580645161,22.3854838709677,180.5
"88047",9.736667,-84.00056,2014,9,12.986,22.6493333333333,585.2
"88047",9.736667,-84.00056,2014,10,13.5322580645161,22.5358064516129,308.5
"88047",9.736667,-84.00056,2014,11,12.8146666666667,21.6716666666667,61.5
"88047",9.736667,-84.00056,2014,12,12.3675,20.4671428571429,52
"88047",9.736667,-84.00056,2015,1,11.6473333333333,19.9026666666667,35.8
"88047",9.736667,-84.00056,2015,2,11.4467857142857,21.885,22.5
"88047",9.736667,-84.00056,2015,3,11.3667741935484,23.2203225806452,8.5
"88047",9.736667,-84.00056,2015,4,12.7436666666667,25.5333333333333,9.9
"88047",9.736667,-84.00056,2015,5,13.458064516129,24.1193548387097,132.5
"88047",9.736667,-84.00056,2015,6,14.3533333333333,23.5333333333333,147.8
"88047",9.736667,-84.00056,2015,7,13.5225806451613,22.2967741935484,172.1
"88047",9.736667,-84.00056,2015,8,13.4321428571429,23.7857142857143,62.2
"88047",9.736667,-84.00056,2015,9,13.5166666666667,23.86,184
"88047",9.736667,-84.00056,2015,10,13.8548387096774,23.8096774193548,242
"88047",9.736667,-84.00056,2015,11,13.4166666666667,23.45,177.6
"88047",9.736667,-84.00056,2015,12,13.4516129032258,23.358064516129,20.5
"88047",9.736667,-84.00056,2016,1,12.2483870967742,23.8967741935484,3.4
"88047",9.736667,-84.00056,2016,2,11.9241379310345,23.351724137931,15.6
"88047",9.736667,-84.00056,2016,3,12.8709677419355,26.8096774193548,9.8
"88047",9.736667,-84.00056,2016,4,13.32,26.3533333333333,119.7
"88047",9.736667,-84.00056,2016,5,14.1548387096774,25.3838709677419,265.3
"88047",9.736667,-84.00056,2016,6,13.7833333333333,23.5466666666667,182.3
"88047",9.736667,-84.00056,2016,7,13.1483870967742,23.0806451612903,74.3
"88047",9.736667,-84.00056,2016,8,13.4806451612903,23.9096774193548,225.6
"88047",9.736667,-84.00056,2016,9,13.1933333333333,23.5366666666667,186
"88047",9.736667,-84.00056,2016,10,13.6903225806452,22.9161290322581,334.6
"88047",9.736667,-84.00056,2016,11,13.4466666666667,21.74,181.6
"88047",9.736667,-84.00056,2016,12,12.0548387096774,20.6387096774194,115.5
"88047",9.736667,-84.00056,2017,1,10.7709677419355,21.041935483871,42.4
"88047",9.736667,-84.00056,2017,2,11.1321428571429,22.7821428571429,8.4
"88047",9.736667,-84.00056,2017,3,11.258064516129,23.5129032258065,6
"88047",9.736667,-84.00056,2017,4,12.7833333333333,25.0166666666667,156.7
"88047",9.736667,-84.00056,2017,5,13.7709677419355,23.0193548387097,492.4
"88047",9.736667,-84.00056,2017,6,13.5379310344828,22.2333333333333,255.3
"88047",9.736667,-84.00056,2017,7,13.0612903225806,22.5645161290323,299
"88047",9.736667,-84.00056,2017,8,13.0903225806452,23.1645161290323,182.6
"88047",9.736667,-84.00056,2017,9,13.3133333333333,22.81,246.7
"88047",9.736667,-84.00056,2017,10,13.2483870967742,21.5096774193548,422.3
"88047",9.736667,-84.00056,2017,11,12.6266666666667,21.54,64.8
"88047",9.736667,-84.00056,2017,12,11.4548387096774,20.2741935483871,44.3
"88047",9.736667,-84.00056,2018,1,11.6290322580645,20.0903225806452,36.6
"88047",9.736667,-84.00056,2018,2,10.1285714285714,21.1571428571429,23.8
"88047",9.736667,-84.00056,2018,3,10.6806451612903,24.2774193548387,0.9
"88047",9.736667,-84.00056,2018,4,12.1,24.9833333333333,34.3
"88047",9.736667,-84.00056,2018,5,12.8612903225806,23.8451612903226,328.9
"88047",9.736667,-84.00056,2018,6,13.0466666666667,22.8266666666667,233.7
"88047",9.736667,-84.00056,2018,7,12.7677419354839,22.0838709677419,129.7
"88047",9.736667,-84.00056,2018,8,12.558064516129,22.9838709677419,89.1
"88047",9.736667,-84.00056,2018,9,12.69,23.0433333333333,253.4
"88047",9.736667,-84.00056,2018,10,12.7032258064516,21.3129032258065,244.2
"88047",9.736667,-84.00056,2018,11,12.3833333333333,21.8033333333333,82.7
"88047",9.736667,-84.00056,2018,12,11.0967741935484,21.4548387096774,16
"88047",9.736667,-84.00056,2019,1,10.6096774193548,22.2258064516129,0.8
"88047",9.736667,-84.00056,2019,2,10.9785714285714,23.7785714285714,6.8
"88047",9.736667,-84.00056,2019,3,11.3677419354839,23.9290322580645,5.2
"88047",9.736667,-84.00056,2019,4,12.33,25.4466666666667,62.2
"88047",9.736667,-84.00056,2019,5,13.8354838709677,23.5870967741935,329.4
"88047",9.736667,-84.00056,2019,6,13.4433333333333,23.6133333333333,131.6
"88047",9.736667,-84.00056,2019,7,12.7483870967742,23.2032258064516,94.2
"88047",9.736667,-84.00056,2019,8,13.0967741935484,22.8483870967742,154.8
"88047",9.736667,-84.00056,2019,9,12.9066666666667,22.3666666666667,381.4
"88047",9.736667,-84.00056,2019,10,12.7451612903226,21.7870967741936,374.8
"88047",9.736667,-84.00056,2019,11,12.1933333333333,21.65,72.6
"88047",9.736667,-84.00056,2019,12,12.2290322580645,21.9133333333333,24
