harvDM_f_hay	2004	365	2900	0.3
harvDM_f_hay	2005	365	3600	0.3
harvDM_f_hay	2006	365	1967	0.3
harvDM_f_hay	2007	365	2822	0.3
harvDM_f_hay	2008	365	5111	0.3
harvDM_f_hay	2009	365	1800	0.3
harvDM_f_hay	2010	365	1489	0.3
harvDM_f_hay	2011	365	2089	0.3
harvDM_f_hay	2012	365	933	0.3
harvDM_f_hay	2013	365	79	0.3
