harvDM_f_hay	2004	365	1333	0.3
harvDM_f_hay	2005	365	1911	0.3
harvDM_f_hay	2006	365	1244	0.3
harvDM_f_hay	2007	365	1544	0.3
harvDM_f_hay	2008	365	3156	0.3
harvDM_f_hay	2009	365	900	0.3
harvDM_f_hay	2010	365	1589	0.3
harvDM_f_hay	2011	365	1678	0.3
harvDM_f_hay	2012	365	471	0.3
harvDM_f_hay	2013	365	278	0.3
